représentation	CE2	NOM
représenter	CM1	VER
reprise	CE1	NOM
reproche	CE1	NOM
reprocher	CM1	VER
réserve	CE2	NOM
réserver	CM2	VER
résistance	CM2	NOM
résister	CM2	VER
résolution	CM1	NOM
résoudre	CM1	VER
respect	CM1	NOM
respecter	CE2	VER
respectueux	CE2	ADJ
respiration	CE2	NOM
respirer	CM1	VER
reste	CE1	NOM
rester	CM1	VER
résultat	CM2	NOM
rétablir	CE1	VER
retard	CM1	NOM
retenir	CP	VER
retentir	CM1	VER
retirer	CM2	VER
retomber	CM1	VER
retour	CP	NOM
retourner	CM1	VER
retraite	CM1	NOM
retrouver	CE2	VER
réunion	CE2	NOM
réunir	CE1	VER
rêve	CE2	NOM
réveil	CM2	NOM
revenir	CP	VER
reverdir	CM1	VER
revêtir	CM1	VER
revivre	CE2	VER
revoir	CE1	VER
revue	CE1	NOM
rhume	CM2	NOM
riant	CM1	ADJ
riche	CP	ADJ/NOM
richesse	CE2	NOM
rideau	CM1	NOM
rider	CM1	VER
rien	CE1	PRO
rigole	CE2	NOM
rigoureux	CM1	ADJ
rire	CP	VER
risque	CE1	NOM
risquer	CM1	VER
rive	CP	NOM
rivière	CE1	NOM
riz	CE2	NOM
robe	CP	NOM
robuste	CE1	ADJ
rocher	CE2	NOM
roi	CE1	NOM
rôle	CM1	NOM
romain	CE2	NOM/ADJ
rompre	CM1	VER
ronce	CM2	NOM
rond	CM1	ADJ/NOM/ADV
ronde	CE1	NOM
ronger	CE2	VER
rose	CE1	NOM/ADJ
roseau	CM1	NOM
rosée	CE1	NOM
rosier	CE2	NOM
rossignol	CM2	NOM
roue	CE2	NOM
rouge	CP	ADJ/ADV
rougir	CE2	VER
rouleau	CM1	NOM
rouler	CE2	VER
roulotte	CM1	NOM
route	CP	NOM
roux	CM1	ADJ
royal	CM1	ADJ
royaume	CM1	NOM
ruban	CE2	NOM
ruche	CE1	NOM
rude	CP	ADJ/ADV
rue	CP	NOM
ruelle	CE2	NOM
ruine	CE2	NOM
ruiner	CM1	VER
ruisseau	CM1	NOM
rusé	CM2	ADJ
rustique	CE2	ADJ/NOM
s	Outil	PRO
sa	Outil	DET
sable	CP	NOM
sac	CE1	NOM
sacoche	CE1	NOM
sacré	CE2	NOM/ADJ
sacrement	CM1	NOM
sacrifice	CE2	NOM
sacrifier	CM1	VER
sage	CP	NOM/ADJ
sagement	CE2	ADV
sagesse	CE2	NOM
sain	CM2	NOM
saint	CE1	NOM/ADJ
saisir	CM2	VER
saison	CE2	NOM
salade	CP	NOM
salaire	CM1	NOM
sale	CM1	ADJ
salir	CM1	VER
salle	CE2	NOM
salon	CE2	NOM
saluer	CM1	VER
salut	CM2	NOM
salutation	CE1	NOM
samedi	CE1	NOM
sang	CE2	NOM
sanglot	CM1	NOM
sans	CM1	PRE
santé	CM1	NOM
sapin	CE2	NOM
satin	CE2	NOM
satisfaction	CM1	NOM
satisfaire	CM1	VER
satisfait	CM1	ADJ
saule	CM1	NOM
saut	CM1	NOM
sauter	CE2	VER
sautiller	CM2	VER
sauvage	CE1	ADJ/NOM
sauver	CE2	VER
savant	CE2	NOM/ADJ
savoir	CE2	VER/NOM
savon	CE2	NOM
savourer	CM1	VER
savoureux	CM2	ADJ
scolaire	CM1	ADJ/NOM
se	Outil	PRO
seau	CM1	NOM
sec	CE1	ADJ/ADV
second	CM1	ADJ/NOM
seconde	CM1	NOM
secouer	CM1	VER
secourir	CE2	VER
secret	CE2	ADJ/NOM
sécurité	CM2	NOM
seigneur	CE2	NOM
seize	CM2	DET
séjour	CM1	NOM
sel	CE1	NOM
selon	CM1	PRE
semaine	CE1	NOM
semblable	CM1	ADJ/NOM
sembler	CM1	VER
semer	CE2	VER
sensible	CM2	ADJ/NOM
sentier	CM1	NOM
sentiment	CM1	NOM
sentir	CE2	VER
séparer	CM2	VER
sept	CM1	DET
septembre	CE2	NOM
sergent	CM1	NOM
série	CE2	NOM
sérieusement	CM1	ADV
sérieux	CM1	ADJ
serrer	CM2	VER
serrure	CM1	NOM
servante	CE2	NOM
serviable	CE2	ADJ
service	CE2	NOM
serviette	CM1	NOM
servir	CE2	VER
serviteur	CE1	NOM
ses	Outil	DET
seuil	CM1	NOM
seul	CE2	ADJ
seulement	CM1	ADV
sève	CM1	NOM
sévèrement	CM2	ADV
sévir	CM1	VER
si	CE2	CON/ADV
siècle	CM1	NOM
siège	CE1	NOM
sien	CM1	PRO
signal	CM1	NOM
signaler	CM2	VER
signature	CE2	NOM
signe	CE1	NOM
signer	CM1	VER
signifier	CM1	VER
silence	CE2	NOM
silencieusement	CM2	ADV
silencieux	CM2	ADJ
sillon	CM2	NOM
simple	CE2	ADJ
simplement	CM1	ADV
sincère	CM2	ADJ
singe	CE1	NOM
singulier	CE1	ADJ/NOM
sinistre	CE2	NOM/ADJ
sinon	CM2	CON
sirène	CM2	NOM
sitôt	CM1	ADV
situation	CE2	NOM
situer	CM1	VER
six	CM1	DET
sobre	CE2	ADJ
société	CM2	NOM
soeur	CE1	NOM
soi	Outil	PRO
soie	CE2	NOM
soif	CE2	NOM
soigner	CM1	VER
soigneusement	CE2	ADV
soin	CM1	NOM
soir	CP	NOM
soirée	CE2	NOM
sol	CE1	NOM
soldat	CE1	NOM
soleil	CP	NOM
solide	CP	ADJ/NOM
solitaire	CM1	ADJ/NOM
solitude	CE2	NOM
sombre	CE1	ADJ
somme	CE2	NOM
sommet	CM2	NOM
son	Outil	DET
son	CM1	NOM
songer	CE2	VER
sonner	CE2	VER
sonnette	CM2	NOM
sonore	CE2	ADJ
sort	CM1	NOM
sorte	CE1	NOM
sortie	CE1	NOM
sortir	CE1	VER
sot	CE2	ADJ
sou	CM1	NOM
soudain	CM1	ADV/ADJ
souffle	CM2	NOM
souffrance	CM1	NOM
souffrir	CM1	VER
souhait	CM2	NOM
soulagement	CE2	NOM
soulager	CE2	VER
soulever	CM1	VER
soulier	CE2	NOM
soumettre	CM2	VER
soupe	CP	NOM
souper	CE2	NOM/VER
soupir	CE2	NOM
soupirer	CM1	VER
souple	CM1	ADJ
source	CM1	NOM
sourd	CE2	ADJ/NOM
souriant	CM1	ADJ
sourire	CM1	NOM
souris	CE2	NOM
sous	CE1	PRE
soutenir	CE1	VER
souvenir	CE2	VER/NOM
souvent	CE2	ADV
souverain	CE2	NOM/ADJ
spacieux	CM2	ADJ
spécialement	CM2	ADV
spectacle	CE2	NOM
spectateur	CE1	NOM
splendeur	CM2	NOM
sport	CE2	NOM
station	CM1	NOM
stationner	CM2	VER
statue	CE1	NOM
studieux	CM1	ADJ
stupéfaction	CM1	NOM
suave	CE2	ADJ
subir	CM1	VER
subitement	CM1	ADV
sublime	CM1	ADJ/NOM
succéder	CM2	VER
succès	CM1	NOM
sucre	CP	NOM
sud	CE2	NOM
sueur	CE1	NOM
suite	CP	NOM
suivant	CE2	ADJ
suivre	CE1	VER
sujet	CE2	NOM
superbe	CE1	ADJ
supérieur	CM1	ADJ/NOM
suprême	CM1	ADJ
sur	CP	PRE
surface	CE2	NOM
surgir	CM1	VER
surmonter	CM2	VER
surprendre	CM1	VER
surprise	CE1	NOM
sursauter	CM2	VER
surtout	CE2	ADV
surveiller	CM1	VER
survenir	CE1	VER
suspendre	CM1	VER
t	Outil	PRO
ta	Outil	DET
tabac	CE2	NOM
table	CP	NOM
tableau	CE1	NOM
tablier	CE1	NOM
tache	CE2	NOM
tâche	CM1	NOM
taille	CE2	NOM
tailleur	CE2	NOM
taire	CE2	VER
talent	CM1	NOM
tambour	CM1	NOM
tant	CM1	ADV
tante	CE2	NOM
tantôt	CM2	ADV
tapage	CE2	NOM
tapis	CE2	NOM
taquiner	CM2	VER
tard	CM1	ADV
tarder	CM1	VER
tarte	CE1	NOM
tartine	CE1	NOM
tas	CM1	NOM
tasse	CP	NOM
te	Outil	PRO
teinte	CM1	NOM
tel	CE2	ADJ/DET
téléphone	CM1	NOM
témoigner	CM1	VER
témoin	CE2	NOM/ADJ
température	CM1	NOM
tempête	CM1	NOM
temps	CM1	NOM
tendre	CE2	ADJ
tendrement	CE2	ADV
tendresse	CE2	NOM
tenir	CE2	VER
tentation	CM1	NOM
tente	CE2	NOM
tenue	CE1	NOM
terme	CE1	NOM
terminer	CM1	VER
terrain	CM1	NOM
terre	CP	NOM
terrestre	CM1	ADJ
terreur	CE2	NOM
terrible	CE2	ADJ
terrier	CM1	NOM
tes	Outil	DET
tête	CP	NOM
thé	CM1	NOM
tiède	CM1	ADJ
tige	CP	NOM
tigre	CE1	NOM
timbre	CE1	NOM
timide	CE1	ADJ/NOM
tinter	CM2	VER
tirelire	CE2	NOM
tirer	CM1	VER
tiroir	CM2	NOM
titre	CE2	NOM
toi	Outil	PRO
toile	CE1	NOM
toilette	CM1	NOM
toit	CE2	NOM
tombe	CE1	NOM
tombeau	CE2	NOM
tomber	CE2	VER
ton	Outil	DET
ton	CE2	NOM
tonneau	CE2	NOM
tordre	CE2	VER
tortue	CE1	NOM
tôt	CM1	ADV
toucher	CE1	VER
touffe	CE2	NOM
toujours	CM1	ADV
tour	CE1	NOM
tourbillon	CM1	NOM
tourment	CM2	NOM
tournant	CM2	NOM
tournée	CE2	NOM
tourner	CE1	VER
tous	CE1	DET/PRO
tout	CE1	PRO/DET
trace	CM1	NOM
train	CE2	NOM
traitement	CM1	NOM
tramway	CE2	NOM
tranche	CE1	NOM
trancher	CM2	VER
tranquille	CM1	ADJ
tranquillement	CM2	ADV
transformation	CE2	NOM
transformer	CM1	VER
transport	CM1	NOM
transporter	CM1	VER
travail	CE2	NOM
travailler	CE2	VER
travailleur	CE2	NOM
traverser	CE2	VER
treize	CM2	DET
trembler	CM2	VER
trente	CM1	DET
très	CM1	ADV
trésor	CE2	NOM
tribunal	CE2	NOM
tricolore	CE2	ADJ
tricot	CM1	NOM
tricoter	CM2	VER
trimestre	CE2	NOM
triomphe	CM2	NOM
triste	CP	ADJ
tristement	CE2	ADV
tristesse	CM1	NOM
trois	CE1	DET
troisième	CM1	PRO
tromper	CM1	VER
trompette	CM2	NOM
tronc	CM2	NOM
trop	CM1	ADV
trou	CE2	NOM
trouble	CE1	NOM/ADJ
troubler	CM1	VER
trouer	CM1	VER
troupe	CE2	NOM
troupeau	CM1	NOM
trouver	CE2	VER
tu	Outil	PRO
tuer	CP	VER
tuile	CM1	NOM
tulipe	CE1	NOM
un	Outil	DET
une	Outil	DET
unes	Outil	PRO
union	CE2	NOM
unique	CE2	ADJ
unir	CE2	VER
uns	Outil	PRO
urgent	CM1	ADJ
usage	CE1	NOM
usine	CE1	NOM
utile	CE2	ADJ
utiliser	CM1	VER
utilité	CE2	NOM
vacances	CM1	NOM
vache	CP	NOM
vague	CE2	NOM/ADJ
vaillant	CM2	ADJ
vaincre	CM2	VER
valet	CE2	NOM
valeur	CE1	NOM
valise	CE1	NOM
vallée	CM1	NOM
valoir	CE2	VER
vapeur	CE1	NOM
varier	CM1	VER
vase	CE1	NOM
vaste	CE1	ADJ
veau	CM1	NOM
végétal	CM1	ADJ/NOM
véhicule	CM2	NOM
veille	CE2	NOM
veiller	CM2	VER
veine	CM2	NOM
vélo	CM1	NOM
velouté	CM1	NOM/ADJ
vendeur	CE1	NOM
vendre	CE2	VER
vendredi	CP	NOM
vénérer	CM1	VER
venger	CM1	VER
venir	CE1	VER
vent	CE1	NOM
vente	CE1	NOM
ventre	CE2	NOM
verdure	CE1	NOM
verger	CE1	NOM
vérifier	CM1	VER
véritable	CE1	ADJ
vérité	CM1	NOM
vernir	CE2	VER
verre	CM1	NOM
verser	CM1	VER
vert	CE2	ADJ
vertu	CE2	NOM
veston	CE2	NOM
vêtement	CM2	NOM
veuf	CM1	NOM/ADJ
viande	CE2	NOM
vicaire	CM1	NOM
vice	CM1	NOM
victime	CE1	NOM
victoire	CE1	NOM
vide	CE1	ADJ/NOM
vider	CM1	VER
vie	CE1	NOM
vierge	CE2	NOM/ADJ
vieux	CE2	ADJ/NOM
vif	CE1	ADJ
vigne	CP	NOM
vigoureux	CM1	ADJ
vigueur	CM2	NOM
vilain	CM1	ADJ
villa	CE2	NOM
village	CE1	NOM
ville	CE1	NOM
vin	CE1	NOM
vingt	CM1	DET
violence	CM1	NOM
violent	CM1	ADJ
violet	CE2	ADJ
violette	CE2	NOM
visage	CE1	NOM
viser	CM2	VER
visible	CE1	ADJ
visite	CE1	NOM
visiter	CE2	VER
visiteur	CE1	NOM
vite	CE1	ADV
vitesse	CE2	NOM
vitre	CE1	NOM
vitrine	CE1	NOM
vivant	CE2	ADJ/NOM
vivement	CE2	ADV
vivre	CE1	VER
voici	CE1	POU
voie	CM2	NOM
voile	CE2	NOM
voiler	CM2	VER
voir	CE2	VER
voisin	CE1	NOM/ADJ
voisinage	CE1	NOM
voiture	CP	NOM
vol	CM1	NOM
volée	CE2	NOM
voler	CM1	VER
volet	CM1	NOM
voleur	CE1	NOM
volonté	CE2	NOM
voltiger	CE2	VER
volume	CE1	NOM
vos	Outil	DET
votre	Outil	DET
vôtre	CM1	PRO
vouloir	CE2	VER/NOM
vous	Outil	PRO
voyage	CE2	NOM
voyager	CM1	VER
voyageur	CE2	NOM
vraiment	CM2	ADV
vue	CE1	NOM
wagon	CE2	NOM
y	Outil	PRO
yeux	CE2	NOM
zèle	CM1	NOM
zéro	CE2	DET
