frotté;CM2;VER
frottée;CM2;VER
frottées;CM2;VER
frottent;CM2;VER
frottera;CM2;VER
frotterai;CM2;VER
frotteraient;CM2;VER
frotterais;CM2;VER
frotterait;CM2;VER
frotteras;CM2;VER
frottèrent;CM2;VER
frotterez;CM2;VER
frotteriez;CM2;VER
frotterions;CM2;VER
frotterons;CM2;VER
frotteront;CM2;VER
frottes;CM2;VER
frottés;CM2;VER
frottez;CM2;VER
frottons;CM2;VER
fui;CM1;VER
fuient;CM1;VER
fuîmes;CM1;VER
fuira;CM1;VER
fuirai;CM1;VER
fuiraient;CM2;VER
fuirais;CM2;VER
fuirait;CM2;VER
fuiras;CM1;VER
fuirent;CM1;VER
fuirez;CM1;VER
fuiriez;CM2;VER
fuirions;CM2;VER
fuirons;CM1;VER
fuiront;CM1;VER
fuis;CM1;VER
fuit;CM1;VER
fuîtes;CM1;VER
fuma;CM1;VER
fumai;CM1;VER
fumâmes;CM1;VER
fumant;CM2;VER
fumas;CM1;VER
fumâtes;CM1;VER
fume;CE1;VER
fumé;CE1;VER
fume;CM1;VER
fumée;CE1;VER
fumées;CE1;VER
fument;CE1;VER
fumera;CE1;VER
fumerai;CE1;VER
fumeraient;CM2;VER
fumerais;CM2;VER
fumerait;CM2;VER
fumeras;CE1;VER
fumèrent;CM1;VER
fumerez;CE1;VER
fumeriez;CM2;VER
fumerions;CM2;VER
fumerons;CE1;VER
fumeront;CE1;VER
fumes;CE1;VER
fumés;CE1;VER
fumez;CE1;VER
fumez;CM1;VER
fumons;CE1;VER
fumons;CM1;VER
fuyant;CM2;VER
fuyez;CM1;VER
fuyons;CM1;VER
gagna;CM1;VER
gagnai;CM1;VER
gagnâmes;CM1;VER
gagnant;CM2;VER
gagnas;CM1;VER
gagnâtes;CM1;VER
gagne;CM1;VER
gagné;CM1;VER
gagnée;CM1;VER
gagnées;CM1;VER
gagnent;CM1;VER
gagnera;CM1;VER
gagnerai;CM1;VER
gagneraient;CM2;VER
gagnerais;CM2;VER
gagnerait;CM2;VER
gagneras;CM1;VER
gagnèrent;CM1;VER
gagnerez;CM1;VER
gagneriez;CM2;VER
gagnerions;CM2;VER
gagnerons;CM1;VER
gagneront;CM1;VER
gagnes;CM1;VER
gagnés;CM1;VER
gagnez;CM1;VER
gagnons;CM1;VER
garanti;CM2;VER
garantie;CM2;VER
garanties;CM2;VER
garantîmes;CM2;VER
garantira;CM2;VER
garantirai;CM2;VER
garantiraient;CM2;VER
garantirais;CM2;VER
garantirait;CM2;VER
garantiras;CM2;VER
garantirent;CM2;VER
garantirez;CM2;VER
garantiriez;CM2;VER
garantirions;CM2;VER
garantirons;CM2;VER
garantiront;CM2;VER
garantis;CM2;VER
garantissant;CM2;VER
garantissent;CM2;VER
garantissez;CM2;VER
garantissons;CM2;VER
garantit;CM2;VER
garantîtes;CM2;VER
garda;CM1;VER
gardai;CM1;VER
gardâmes;CM1;VER
gardant;CM2;VER
gardas;CM1;VER
gardâtes;CM1;VER
garde;CM1;VER
gardé;CM1;VER
gardée;CM1;VER
gardées;CM1;VER
gardent;CM1;VER
gardera;CM1;VER
garderai;CM1;VER
garderaient;CM2;VER
garderais;CM2;VER
garderait;CM2;VER
garderas;CM1;VER
gardèrent;CM1;VER
garderez;CM1;VER
garderiez;CM2;VER
garderions;CM2;VER
garderons;CM1;VER
garderont;CM1;VER
gardes;CM1;VER
gardés;CM1;VER
gardez;CM1;VER
gardons;CM1;VER
garni;CE2;VER
garnie;CE2;VER
garnies;CE2;VER
garnîmes;CM1;VER
garnira;CE2;VER
garnirai;CE2;VER
garniraient;CM2;VER
garnirais;CM2;VER
garnirait;CM2;VER
garniras;CE2;VER
garnirent;CM1;VER
garnirez;CE2;VER
garniriez;CM2;VER
garnirions;CM2;VER
garnirons;CE2;VER
garniront;CE2;VER
garnis;CE2;VER
garnis;CM1;VER
garnissant;CM2;VER
garnissent;CE2;VER
garnissez;CE2;VER
garnissez;CM1;VER
garnissons;CE2;VER
garnissons;CM1;VER
garnit;CE2;VER
garnit;CM1;VER
garnîtes;CM1;VER
gela;CM1;VER
gelai;CM1;VER
gelâmes;CM1;VER
gelant;CM2;VER
gelas;CM1;VER
gelâtes;CM1;VER
gèle;CM1;VER
gelé;CM1;VER
gelée;CM1;VER
gelées;CM1;VER
gèlent;CM1;VER
gèlera;CM1;VER
gèlerai;CM1;VER
gèleraient;CM2;VER
gèlerais;CM2;VER
gèlerait;CM2;VER
gèleras;CM1;VER
gelèrent;CM1;VER
gèlerez;CM1;VER
gèleriez;CM2;VER
gèlerions;CM2;VER
gèlerons;CM1;VER
gèleront;CM1;VER
gèles;CM1;VER
gelés;CM1;VER
gelez;CM1;VER
gelons;CM1;VER
gémi;CM2;VER
gémie;CM2;VER
gémies;CM2;VER
gémîmes;CM2;VER
gémira;CM2;VER
gémirai;CM2;VER
gémiraient;CM2;VER
gémirais;CM2;VER
gémirait;CM2;VER
gémiras;CM2;VER
gémirent;CM2;VER
gémirez;CM2;VER
gémiriez;CM2;VER
gémirions;CM2;VER
gémirons;CM2;VER
gémiront;CM2;VER
gémis;CM2;VER
gémissant;CM2;VER
gémissent;CM2;VER
gémissez;CM2;VER
gémissons;CM2;VER
gémit;CM2;VER
gémîtes;CM2;VER
germa;CM1;VER
germai;CM1;VER
germâmes;CM1;VER
germant;CM2;VER
germas;CM1;VER
germâtes;CM1;VER
germe;CM1;VER
germé;CM1;VER
germée;CM1;VER
germées;CM1;VER
germent;CM1;VER
germera;CM1;VER
germerai;CM1;VER
germeraient;CM2;VER
germerais;CM2;VER
germerait;CM2;VER
germeras;CM1;VER
germèrent;CM1;VER
germerez;CM1;VER
germeriez;CM2;VER
germerions;CM2;VER
germerons;CM1;VER
germeront;CM1;VER
germes;CM1;VER
germés;CM1;VER
germez;CM1;VER
germons;CM1;VER
glissa;CM2;VER
glissai;CM2;VER
glissâmes;CM2;VER
glissant;CM2;VER
glissas;CM2;VER
glissâtes;CM2;VER
glisse;CM2;VER
glissé;CM2;VER
glissée;CM2;VER
glissées;CM2;VER
glissent;CM2;VER
glissera;CM2;VER
glisserai;CM2;VER
glisseraient;CM2;VER
glisserais;CM2;VER
glisserait;CM2;VER
glisseras;CM2;VER
glissèrent;CM2;VER
glisserez;CM2;VER
glisseriez;CM2;VER
glisserions;CM2;VER
glisserons;CM2;VER
glisseront;CM2;VER
glisses;CM2;VER
glissés;CM2;VER
glissez;CM2;VER
glissons;CM2;VER
gouverna;CM1;VER
gouvernai;CM1;VER
gouvernâmes;CM1;VER
gouvernant;CM2;VER
gouvernas;CM1;VER
gouvernâtes;CM1;VER
gouverne;CM1;VER
gouverné;CM1;VER
gouvernée;CM1;VER
gouvernées;CM1;VER
gouvernent;CM1;VER
gouvernera;CM1;VER
gouvernerai;CM1;VER
gouverneraient;CM2;VER
gouvernerais;CM2;VER
gouvernerait;CM2;VER
gouverneras;CM1;VER
gouvernèrent;CM1;VER
gouvernerez;CM1;VER
gouverneriez;CM2;VER
gouvernerions;CM2;VER
gouvernerons;CM1;VER
gouverneront;CM1;VER
gouvernes;CM1;VER
gouvernés;CM1;VER
gouvernez;CM1;VER
gouvernons;CM1;VER
grandi;CE2;VER
grandie;CE2;VER
grandies;CE2;VER
grandîmes;CM1;VER
grandira;CE2;VER
grandirai;CE2;VER
grandiraient;CM2;VER
grandirais;CM2;VER
grandirait;CM2;VER
grandiras;CE2;VER
grandirent;CM1;VER
grandirez;CE2;VER
grandiriez;CM2;VER
grandirions;CM2;VER
grandirons;CE2;VER
grandiront;CE2;VER
grandis;CE2;VER
grandis;CM1;VER
grandissant;CM2;VER
grandissent;CE2;VER
grandissez;CE2;VER
grandissez;CM1;VER
grandissons;CE2;VER
grandissons;CM1;VER
grandit;CE2;VER
grandit;CM1;VER
grandîtes;CM1;VER
grava;CM1;VER
gravai;CM1;VER
gravâmes;CM1;VER
gravant;CM2;VER
gravas;CM1;VER
gravâtes;CM1;VER
grave;CM1;VER
gravé;CM1;VER
gravée;CM1;VER
gravées;CM1;VER
gravent;CM1;VER
gravera;CM1;VER
graverai;CM1;VER
graveraient;CM2;VER
graverais;CM2;VER
graverait;CM2;VER
graveras;CM1;VER
gravèrent;CM1;VER
graverez;CM1;VER
graveriez;CM2;VER
graverions;CM2;VER
graverons;CM1;VER
graveront;CM1;VER
graves;CM1;VER
gravés;CM1;VER
gravez;CM1;VER
gravi;CM1;VER
gravie;CM1;VER
gravies;CM1;VER
gravîmes;CM1;VER
gravira;CM1;VER
gravirai;CM1;VER
graviraient;CM2;VER
gravirais;CM2;VER
gravirait;CM2;VER
graviras;CM1;VER
gravirent;CM1;VER
gravirez;CM1;VER
graviriez;CM2;VER
gravirions;CM2;VER
gravirons;CM1;VER
graviront;CM1;VER
gravis;CM1;VER
gravissant;CM2;VER
gravissent;CM1;VER
gravissez;CM1;VER
gravissons;CM1;VER
gravit;CM1;VER
gravîtes;CM1;VER
gravons;CM1;VER
griffa;CM1;VER
griffai;CM1;VER
griffâmes;CM1;VER
griffant;CM2;VER
griffas;CM1;VER
griffâtes;CM1;VER
griffe;CM1;VER
griffé;CM1;VER
griffée;CM1;VER
griffées;CM1;VER
griffent;CM1;VER
griffera;CM1;VER
grifferai;CM1;VER
grifferaient;CM2;VER
grifferais;CM2;VER
grifferait;CM2;VER
grifferas;CM1;VER
griffèrent;CM1;VER
grifferez;CM1;VER
grifferiez;CM2;VER
grifferions;CM2;VER
grifferons;CM1;VER
grifferont;CM1;VER
griffes;CM1;VER
griffés;CM1;VER
griffez;CM1;VER
griffons;CM1;VER
grimpa;CM2;VER
grimpai;CM2;VER
grimpâmes;CM2;VER
grimpant;CM2;VER
grimpas;CM2;VER
grimpâtes;CM2;VER
grimpe;CM2;VER
grimpé;CM2;VER
grimpée;CM2;VER
grimpées;CM2;VER
grimpent;CM2;VER
grimpera;CM2;VER
grimperai;CM2;VER
grimperaient;CM2;VER
grimperais;CM2;VER
grimperait;CM2;VER
grimperas;CM2;VER
grimpèrent;CM2;VER
grimperez;CM2;VER
grimperiez;CM2;VER
grimperions;CM2;VER
grimperons;CM2;VER
grimperont;CM2;VER
grimpes;CM2;VER
grimpés;CM2;VER
grimpez;CM2;VER
grimpons;CM2;VER
gronda;CM1;VER
grondai;CM1;VER
grondâmes;CM1;VER
grondant;CM2;VER
grondas;CM1;VER
grondâtes;CM1;VER
gronde;CM1;VER
grondé;CM1;VER
grondée;CM1;VER
grondées;CM1;VER
grondent;CM1;VER
grondera;CM1;VER
gronderai;CM1;VER
gronderaient;CM2;VER
gronderais;CM2;VER
gronderait;CM2;VER
gronderas;CM1;VER
grondèrent;CM1;VER
gronderez;CM1;VER
gronderiez;CM2;VER
gronderions;CM2;VER
gronderons;CM1;VER
gronderont;CM1;VER
grondes;CM1;VER
grondés;CM1;VER
grondez;CM1;VER
grondons;CM1;VER
grossi;CE2;VER
grossie;CE2;VER
grossies;CE2;VER
grossîmes;CM1;VER
grossira;CE2;VER
grossirai;CE2;VER
grossiraient;CM2;VER
grossirais;CM2;VER
grossirait;CM2;VER
grossiras;CE2;VER
grossirent;CM1;VER
grossirez;CE2;VER
grossiriez;CM2;VER
grossirions;CM2;VER
grossirons;CE2;VER
grossiront;CE2;VER
grossis;CE2;VER
grossis;CM1;VER
grossissant;CM2;VER
grossissent;CE2;VER
grossissez;CE2;VER
grossissez;CM1;VER
grossissons;CE2;VER
grossissons;CM1;VER
grossit;CE2;VER
grossit;CM1;VER
grossîtes;CM1;VER
guéri;CM2;VER
guérie;CM2;VER
guéries;CM2;VER
guérîmes;CM2;VER
guérira;CM2;VER
guérirai;CM2;VER
guériraient;CM2;VER
guérirais;CM2;VER
guérirait;CM2;VER
guériras;CM2;VER
guérirent;CM2;VER
guérirez;CM2;VER
guéririez;CM2;VER
guéririons;CM2;VER
guérirons;CM2;VER
guériront;CM2;VER
guéris;CM2;VER
guérissant;CM2;VER
guérissent;CM2;VER
guérissez;CM2;VER
guérissons;CM2;VER
guérit;CM2;VER
guérîtes;CM2;VER
habita;CM2;VER
habitai;CM2;VER
habitâmes;CM2;VER
habitant;CM2;VER
habitas;CM2;VER
habitâtes;CM2;VER
habite;CM2;VER
habité;CM2;VER
habitée;CM2;VER
habitées;CM2;VER
habitent;CM2;VER
habitera;CM2;VER
habiterai;CM2;VER
habiteraient;CM2;VER
habiterais;CM2;VER
habiterait;CM2;VER
habiteras;CM2;VER
habitèrent;CM2;VER
habiterez;CM2;VER
habiteriez;CM2;VER
habiterions;CM2;VER
habiterons;CM2;VER
habiteront;CM2;VER
habites;CM2;VER
habités;CM2;VER
habitez;CM2;VER
habitons;CM2;VER
honora;CM2;VER
honorai;CM2;VER
honorâmes;CM2;VER
honorant;CM2;VER
honoras;CM2;VER
honorâtes;CM2;VER
honore;CM2;VER
honoré;CM2;VER
honorée;CM2;VER
honorées;CM2;VER
honorent;CM2;VER
honorera;CM2;VER
honorerai;CM2;VER
honoreraient;CM2;VER
honorerais;CM2;VER
honorerait;CM2;VER
honoreras;CM2;VER
honorèrent;CM2;VER
honorerez;CM2;VER
honoreriez;CM2;VER
honorerions;CM2;VER
honorerons;CM2;VER
honoreront;CM2;VER
honores;CM2;VER
honorés;CM2;VER
honorez;CM2;VER
honorons;CM2;VER
hurla;CM2;VER
hurlai;CM2;VER
hurlâmes;CM2;VER
hurlant;CM2;VER
hurlas;CM2;VER
hurlâtes;CM2;VER
hurle;CM2;VER
hurlé;CM2;VER
hurlée;CM2;VER
hurlées;CM2;VER
hurlent;CM2;VER
hurlera;CM2;VER
hurlerai;CM2;VER
hurleraient;CM2;VER
hurlerais;CM2;VER
hurlerait;CM2;VER
hurleras;CM2;VER
hurlèrent;CM2;VER
hurlerez;CM2;VER
hurleriez;CM2;VER
hurlerions;CM2;VER
hurlerons;CM2;VER
hurleront;CM2;VER
hurles;CM2;VER
hurlés;CM2;VER
hurlez;CM2;VER
hurlons;CM2;VER
ignora;CM2;VER
ignorai;CM2;VER
ignorâmes;CM2;VER
ignorant;CM2;VER
ignoras;CM2;VER
ignorâtes;CM2;VER
ignore;CM2;VER
ignoré;CM2;VER
ignorée;CM2;VER
ignorées;CM2;VER
ignorent;CM2;VER
ignorera;CM2;VER
ignorerai;CM2;VER
ignoreraient;CM2;VER
ignorerais;CM2;VER
ignorerait;CM2;VER
ignoreras;CM2;VER
ignorèrent;CM2;VER
ignorerez;CM2;VER
ignoreriez;CM2;VER
ignorerions;CM2;VER
ignorerons;CM2;VER
ignoreront;CM2;VER
ignores;CM2;VER
ignorés;CM2;VER
ignorez;CM2;VER
ignorons;CM2;VER
illumina;CM1;VER
illuminai;CM1;VER
illuminâmes;CM1;VER
illuminant;CM2;VER
illuminas;CM1;VER
illuminâtes;CM1;VER
illumine;CM1;VER
illuminé;CM1;VER
illuminée;CM1;VER
illuminées;CM1;VER
illuminent;CM1;VER
illuminera;CM1;VER
illuminerai;CM1;VER
illumineraient;CM2;VER
illuminerais;CM2;VER
illuminerait;CM2;VER
illumineras;CM1;VER
illuminèrent;CM1;VER
illuminerez;CM1;VER
illumineriez;CM2;VER
illuminerions;CM2;VER
illuminerons;CM1;VER
illumineront;CM1;VER
illumines;CM1;VER
illuminés;CM1;VER
illuminez;CM1;VER
illuminons;CM1;VER
illustra;CM2;VER
illustrai;CM2;VER
illustrâmes;CM2;VER
illustrant;CM2;VER
illustras;CM2;VER
illustrâtes;CM2;VER
illustre;CM2;VER
illustré;CM2;VER
illustrée;CM2;VER
illustrées;CM2;VER
illustrent;CM2;VER
illustrera;CM2;VER
illustrerai;CM2;VER
illustreraient;CM2;VER
illustrerais;CM2;VER
illustrerait;CM2;VER
illustreras;CM2;VER
illustrèrent;CM2;VER
illustrerez;CM2;VER
illustreriez;CM2;VER
illustrerions;CM2;VER
illustrerons;CM2;VER
illustreront;CM2;VER
illustres;CM2;VER
illustrés;CM2;VER
illustrez;CM2;VER
illustrons;CM2;VER
imagina;CM2;VER
imaginai;CM2;VER
imaginâmes;CM2;VER
imaginant;CM2;VER
imaginas;CM2;VER
imaginâtes;CM2;VER
imagine;CM2;VER
imaginé;CM2;VER
imaginée;CM2;VER
imaginées;CM2;VER
imaginent;CM2;VER
imaginera;CM2;VER
imaginerai;CM2;VER
imagineraient;CM2;VER
imaginerais;CM2;VER
imaginerait;CM2;VER
imagineras;CM2;VER
imaginèrent;CM2;VER
imaginerez;CM2;VER
imagineriez;CM2;VER
imaginerions;CM2;VER
imaginerons;CM2;VER
imagineront;CM2;VER
imagines;CM2;VER
imaginés;CM2;VER
imaginez;CM2;VER
imaginons;CM2;VER
imita;CM1;VER
imitai;CM1;VER
imitâmes;CM1;VER
imitant;CM2;VER
imitas;CM1;VER
imitâtes;CM1;VER
imite;CM1;VER
imité;CM1;VER
imitée;CM1;VER
imitées;CM1;VER
imitent;CM1;VER
imitera;CM1;VER
imiterai;CM1;VER
imiteraient;CM2;VER
imiterais;CM2;VER
imiterait;CM2;VER
imiteras;CM1;VER
imitèrent;CM1;VER
imiterez;CM1;VER
imiteriez;CM2;VER
imiterions;CM2;VER
imiterons;CM1;VER
imiteront;CM1;VER
imites;CM1;VER
imités;CM1;VER
imitez;CM1;VER
imitons;CM1;VER
implora;CM2;VER
implorai;CM2;VER
implorâmes;CM2;VER
implorant;CM2;VER
imploras;CM2;VER
implorâtes;CM2;VER
implore;CM2;VER
imploré;CM2;VER
implorée;CM2;VER
implorées;CM2;VER
implorent;CM2;VER
implorera;CM2;VER
implorerai;CM2;VER
imploreraient;CM2;VER
implorerais;CM2;VER
implorerait;CM2;VER
imploreras;CM2;VER
implorèrent;CM2;VER
implorerez;CM2;VER
imploreriez;CM2;VER
implorerions;CM2;VER
implorerons;CM2;VER
imploreront;CM2;VER
implores;CM2;VER
implorés;CM2;VER
implorez;CM2;VER
implorons;CM2;VER
imprima;CM2;VER
imprimai;CM2;VER
imprimâmes;CM2;VER
imprimant;CM2;VER
imprimas;CM2;VER
imprimâtes;CM2;VER
imprime;CM2;VER
imprimé;CM2;VER
imprimée;CM2;VER
imprimées;CM2;VER
impriment;CM2;VER
imprimera;CM2;VER
imprimerai;CM2;VER
imprimeraient;CM2;VER
imprimerais;CM2;VER
imprimerait;CM2;VER
imprimeras;CM2;VER
imprimèrent;CM2;VER
imprimerez;CM2;VER
imprimeriez;CM2;VER
imprimerions;CM2;VER
imprimerons;CM2;VER
imprimeront;CM2;VER
imprimes;CM2;VER
imprimés;CM2;VER
imprimez;CM2;VER
imprimons;CM2;VER
inclina;CM2;VER
inclinai;CM2;VER
inclinâmes;CM2;VER
inclinant;CM2;VER
inclinas;CM2;VER
inclinâtes;CM2;VER
incline;CM2;VER
incliné;CM2;VER
inclinée;CM2;VER
inclinées;CM2;VER
inclinent;CM2;VER
inclinera;CM2;VER
inclinerai;CM2;VER
inclineraient;CM2;VER
inclinerais;CM2;VER
inclinerait;CM2;VER
inclineras;CM2;VER
inclinèrent;CM2;VER
inclinerez;CM2;VER
inclineriez;CM2;VER
inclinerions;CM2;VER
inclinerons;CM2;VER
inclineront;CM2;VER
inclines;CM2;VER
inclinés;CM2;VER
inclinez;CM2;VER
inclinons;CM2;VER
indiqua;CM1;VER
indiquai;CM1;VER
indiquâmes;CM1;VER
indiquant;CM2;VER
indiquas;CM1;VER
indiquâtes;CM1;VER
indique;CM1;VER
indiqué;CM1;VER
indiquée;CM1;VER
indiquées;CM1;VER
indiquent;CM1;VER
indiquera;CM1;VER
indiquerai;CM1;VER
indiqueraient;CM2;VER
indiquerais;CM2;VER
indiquerait;CM2;VER
indiqueras;CM1;VER
indiquèrent;CM1;VER
indiquerez;CM1;VER
indiqueriez;CM2;VER
indiquerions;CM2;VER
indiquerons;CM1;VER
indiqueront;CM1;VER
indiques;CM1;VER
indiqués;CM1;VER
indiquez;CM1;VER
indiquons;CM1;VER
informa;CM1;VER
informai;CM1;VER
informâmes;CM1;VER
informant;CM2;VER
informas;CM1;VER
informâtes;CM1;VER
informe;CM1;VER
informé;CM1;VER
informée;CM1;VER
informées;CM1;VER
informent;CM1;VER
informera;CM1;VER
informerai;CM1;VER
informeraient;CM2;VER
informerais;CM2;VER
informerait;CM2;VER
informeras;CM1;VER
informèrent;CM1;VER
informerez;CM1;VER
informeriez;CM2;VER
informerions;CM2;VER
informerons;CM1;VER
informeront;CM1;VER
informes;CM1;VER
informés;CM1;VER
informez;CM1;VER
informons;CM1;VER
inscrira;CE2;VER
inscrirai;CE2;VER
inscriraient;CM2;VER
inscrirais;CM2;VER
inscrirait;CM2;VER
inscriras;CE2;VER
inscrirez;CE2;VER
inscririez;CM2;VER
inscririons;CM2;VER
inscrirons;CE2;VER
inscriront;CE2;VER
inscris;CE2;VER
inscris;CM1;VER
inscrit;CE2;VER
inscrite;CE2;VER
inscrites;CE2;VER
inscrits;CE2;VER
inscrivant;CM2;VER
inscrivent;CE2;VER
inscrivez;CE2;VER
inscrivez;CM1;VER
inscrivîmes;CM1;VER
inscrivirent;CM1;VER
inscrivis;CM1;VER
inscrivit;CM1;VER
inscrivîtes;CM1;VER
inscrivons;CE2;VER
inscrivons;CM1;VER
inspira;CM1;VER
inspirai;CM1;VER
inspirâmes;CM1;VER
inspirant;CM2;VER
inspiras;CM1;VER
inspirâtes;CM1;VER
inspire;CM1;VER
inspiré;CM1;VER
inspirée;CM1;VER
inspirées;CM1;VER
inspirent;CM1;VER
inspirera;CM1;VER
inspirerai;CM1;VER
inspireraient;CM2;VER
inspirerais;CM2;VER
inspirerait;CM2;VER
inspireras;CM1;VER
inspirèrent;CM1;VER
inspirerez;CM1;VER
inspireriez;CM2;VER
inspirerions;CM2;VER
inspirerons;CM1;VER
inspireront;CM1;VER
inspires;CM1;VER
inspirés;CM1;VER
inspirez;CM1;VER
inspirons;CM1;VER
instruira;CM1;VER
instruirai;CM1;VER
instruiraient;CM2;VER
instruirais;CM2;VER
instruirait;CM2;VER
instruiras;CM1;VER
instruirez;CM1;VER
instruiriez;CM2;VER
instruirions;CM2;VER
instruirons;CM1;VER
instruiront;CM1;VER
instruisant;CM2;VER
instruis;CM1;VER
instruisent;CM1;VER
instruisez;CM1;VER
instruisîmes;CM1;VER
instruisirent;CM1;VER
instruisis;CM1;VER
instruisit;CM1;VER
instruisîtes;CM1;VER
instruisons;CM1;VER
instruit;CM1;VER
instruite;CM1;VER
instruites;CM1;VER
instruits;CM1;VER
interdîmes;CM2;VER
interdira;CM2;VER
interdirai;CM2;VER
interdiraient;CM2;VER
interdirais;CM2;VER
interdirait;CM2;VER
interdiras;CM2;VER
interdirent;CM2;VER
interdirez;CM2;VER
interdiriez;CM2;VER
interdirions;CM2;VER
interdirons;CM2;VER
interdiront;CM2;VER
interdisant;CM2;VER
interdis;CM2;VER
interdisent;CM2;VER
interdisez;CM2;VER
interdisons;CM2;VER
interdit;CM2;VER
interdite;CM2;VER
interdites;CM2;VER
interdîtes;CM2;VER
interdits;CM2;VER
interrogea;CM2;VER
interrogeai;CM2;VER
interrogeâmes;CM2;VER
interrogeant;CM2;VER
interrogeas;CM2;VER
interrogeâtes;CM2;VER
interroge;CM2;VER
interrogé;CM2;VER
interrogée;CM2;VER
interrogées;CM2;VER
interrogent;CM2;VER
interrogeons;CM2;VER
interrogera;CM2;VER
interrogerai;CM2;VER
interrogeraient;CM2;VER
interrogerais;CM2;VER
interrogerait;CM2;VER
interrogeras;CM2;VER
interrogèrent;CM2;VER
interrogerez;CM2;VER
interrogeriez;CM2;VER
interrogerions;CM2;VER
interrogerons;CM2;VER
interrogeront;CM2;VER
interroges;CM2;VER
interrogés;CM2;VER
interrogez;CM2;VER
intervenant;CM2;VER
intervenez;CE2;VER
intervenez;CM1;VER
intervenons;CE2;VER
intervenons;CM1;VER
intervenu;CE2;VER
intervenue;CE2;VER
intervenues;CE2;VER
intervenus;CE2;VER
interviendra;CE2;VER
interviendrai;CE2;VER
interviendraient;CM2;VER
interviendrais;CM2;VER
interviendrait;CM2;VER
interviendras;CE2;VER
interviendrez;CE2;VER
interviendriez;CM2;VER
interviendrions;CM2;VER
interviendrons;CE2;VER
interviendront;CE2;VER
interviennent;CE2;VER
interviens;CE2;VER
interviens;CM1;VER
intervient;CE2;VER
intervînmes;CM1;VER
intervinrent;CM1;VER
intervins;CM1;VER
intervint;CM1;VER
intervîntes;CM1;VER
introduira;CM1;VER
introduirai;CM1;VER
introduiraient;CM2;VER
introduirais;CM2;VER
introduirait;CM2;VER
introduiras;CM1;VER
introduirez;CM1;VER
introduiriez;CM2;VER
introduirions;CM2;VER
introduirons;CM1;VER
introduiront;CM1;VER
introduisant;CM2;VER
introduis;CM1;VER
introduisent;CM1;VER
introduisez;CM1;VER
introduisîmes;CM1;VER
introduisirent;CM1;VER
introduisis;CM1;VER
introduisit;CM1;VER
introduisîtes;CM1;VER
introduisons;CM1;VER
introduit;CM1;VER
introduite;CM1;VER
introduites;CM1;VER
introduits;CM1;VER
invita;CM1;VER
invitai;CM1;VER
invitâmes;CM1;VER
invitant;CM2;VER
invitas;CM1;VER
invitâtes;CM1;VER
invite;CM1;VER
invité;CM1;VER
invitée;CM1;VER
invitées;CM1;VER
invitent;CM1;VER
invitera;CM1;VER
inviterai;CM1;VER
inviteraient;CM2;VER
inviterais;CM2;VER
inviterait;CM2;VER
inviteras;CM1;VER
invitèrent;CM1;VER
inviterez;CM1;VER
inviteriez;CM2;VER
inviterions;CM2;VER
inviterons;CM1;VER
inviteront;CM1;VER
invites;CM1;VER
invités;CM1;VER
invitez;CM1;VER
invitons;CM1;VER
invoqua;CM1;VER
invoquai;CM1;VER
invoquâmes;CM1;VER
invoquant;CM2;VER
invoquas;CM1;VER
invoquâtes;CM1;VER
invoque;CM1;VER
invoqué;CM1;VER
invoquée;CM1;VER
invoquées;CM1;VER
invoquent;CM1;VER
invoquera;CM1;VER
invoquerai;CM1;VER
invoqueraient;CM2;VER
invoquerais;CM2;VER
invoquerait;CM2;VER
invoqueras;CM1;VER
invoquèrent;CM1;VER
invoquerez;CM1;VER
invoqueriez;CM2;VER
invoquerions;CM2;VER
invoquerons;CM1;VER
invoqueront;CM1;VER
invoques;CM1;VER
invoqués;CM1;VER
invoquez;CM1;VER
invoquons;CM1;VER
ira;CE2;VER
irai;CE2;VER
iraient;CM2;VER
irais;CM2;VER
irait;CM2;VER
iras;CE2;VER
irez;CE2;VER
iriez;CM2;VER
irions;CM2;VER
irons;CE2;VER
iront;CE2;VER
irrita;CM1;VER
irritai;CM1;VER
irritâmes;CM1;VER
irritant;CM2;VER
irritas;CM1;VER
irritâtes;CM1;VER
irrite;CM1;VER
irrité;CM1;VER
irritée;CM1;VER
irritées;CM1;VER
irritent;CM1;VER
irritera;CM1;VER
irriterai;CM1;VER
irriteraient;CM2;VER
irriterais;CM2;VER
irriterait;CM2;VER
irriteras;CM1;VER
irritèrent;CM1;VER
irriterez;CM1;VER
irriteriez;CM2;VER
irriterions;CM2;VER
irriterons;CM1;VER
irriteront;CM1;VER
irrites;CM1;VER
irrités;CM1;VER
irritez;CM1;VER
irritons;CM1;VER
isola;CM1;VER
isolai;CM1;VER
isolâmes;CM1;VER
isolant;CM2;VER
isolas;CM1;VER
isolâtes;CM1;VER
isole;CM1;VER
isolé;CM1;VER
isolée;CM1;VER
isolées;CM1;VER
isolent;CM1;VER
isolera;CM1;VER
isolerai;CM1;VER
isoleraient;CM2;VER
isolerais;CM2;VER
isolerait;CM2;VER
isoleras;CM1;VER
isolèrent;CM1;VER
isolerez;CM1;VER
isoleriez;CM2;VER
isolerions;CM2;VER
isolerons;CM1;VER
isoleront;CM1;VER
isoles;CM1;VER
isolés;CM1;VER
isolez;CM1;VER
isolons;CM1;VER
jauni;CM1;VER
jaunie;CM1;VER
jaunies;CM1;VER
jaunîmes;CM1;VER
jaunira;CM1;VER
